Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0,1700149001,200441836,0.5882125626271559,-0.6461061765358647,-0.14834441458802555,-0.0018699469116015876,0.9996452300063343,-0.025359566068299894,-0.007925265481883445,54.8701286315918,30.21505355834961,0.20938837754635897,-0.5936505649116551,-0.05560680356084625,1.4676361188093696,-0.0003834951969713534,0.6761020322604961,-0.604388430426853
10,1700149001,210406425,0.5875870890856643,-0.6446832183571486,-0.1490689187415027,-0.00245254678095521,0.9996501537817415,-0.02478239248761039,-0.008909998934781681,54.8701286315918,30.21505355834961,0.20977187274333034,-0.5928835745177125,-0.0559902987578176,1.4676361188093696,0.0,0.6753350418665534,-0.6036214400329103
20,1700149001,210406425,0.5875870890856643,-0.6446832183571486,-0.1490689187415027,-0.00245254678095521,0.9996501537817415,-0.02478239248761039,-0.008909998934781681,54.8701286315918,30.21505355834961,0.20977187274333034,-0.5928835745177125,-0.0559902987578176,1.4676361188093696,0.0,0.6753350418665534,-0.6036214400329103
30,1700149001,220409663,0.588231176808043,-0.6455636885168022,-0.14829312679227635,-0.0028771695007005294,0.9996354224911033,-0.02553799918376778,-0.008279770189298239,54.8701286315918,30.21505355834961,0.20977187274333034,-0.5940340601086265,-0.056373793954788955,1.4672526236123982,-0.0003834951969713534,0.674951546669582,-0.604388430426853
40,1700149001,240406842,0.5867276426375088,-0.6455941889327886,-0.14899767248071435,-0.0020612679281775516,0.9996407605731525,-0.025106179827773578,-0.009153180305935472,54.8701286315918,30.21505355834961,0.20977187274333034,-0.5940340601086265,-0.056373793954788955,1.4672526236123982,-0.0003834951969713534,0.674951546669582,-0.604388430426853
50,1700149001,250406294,0.5879076307578123,-0.6452946884054649,-0.14839970590555351,-0.002780638251930925,0.9996426382326766,-0.025187432812046523,-0.00851217401517598,54.8701286315918,30.967741012573242,0.20862138715241627,-0.5932670697146838,-0.056373793954788955,1.4684031092033123,-0.0007669903939427069,0.674951546669582,-0.6036214400329103
60,1700149001,260406067,0.5867661114676364,-0.6450900935202397,-0.1490988629874782,-0.0023337068416676198,0.9996476412156086,-0.0247993736380304,-0.009172692713078537,54.8701286315918,30.967741012573242,0.20900488234938763,-0.5932670697146838,-0.056373793954788955,1.4687866044002837,0.0,0.674951546669582,-0.604388430426853
70,1700149001,260406067,0.5867661114676364,-0.6450900935202397,-0.1490988629874782,-0.0023337068416676198,0.9996476412156086,-0.0247993736380304,-0.009172692713078537,54.8701286315918,30.967741012573242,0.20900488234938763,-0.5932670697146838,-0.056373793954788955,1.4687866044002837,0.0,0.674951546669582,-0.604388430426853
80,1700149001,270407701,0.5877690168636946,-0.6462359211936863,-0.14873417099276437,-0.0023871718413463637,0.9996358173724419,-0.025620611574413938,-0.008131315962568969,54.8701286315918,30.967741012573242,0.20823789195544493,-0.5932670697146838,-0.0559902987578176,1.4672526236123982,-0.0007669903939427069,0.673801061078668,-0.604388430426853
90,1700149001,290423639,0.5875401336732966,-0.6444681729023635,-0.14902254174801796,-0.0029757701284732502,0.9996458695208282,-0.024873184246910245,-0.008978031382721923,54.8701286315918,30.967741012573242,0.20823789195544493,-0.5932670697146838,-0.0559902987578176,1.4672526236123982,-0.0007669903939427069,0.673801061078668,-0.604388430426853
