Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2
12,1697207927,113947601,0.8183300314635866,-0.4768250498983824,-0.13312427784034758,-0.0016008936968008242,0.9990624555365605,-0.007736752150706681,0.04256512354954932,5.853658676147461,0.0,-0.8275826350641807,0.8966117705190243,0.8486748708976052,-0.19980099762207515,0.9480001269131857,1.0799224746713312,-0.6262476566542201
26,1697207927,124002254,0.8168461438898443,-0.4778067867235962,-0.1340609542446372,-0.0011690902840333552,0.9991091863187662,-0.007855560862934964,0.04144583459033487,5.853658676147461,0.0,-0.8275826350641807,0.8966117705190243,0.8486748708976052,-0.19980099762207515,0.9480001269131857,1.0799224746713312,-0.6262476566542201
43,1697207927,143669813,0.8169600489810441,-0.4780244949269219,-0.13366549020737664,-0.000621816036776969,0.9991032944750938,-0.007538700289726516,0.041657992171635974,5.853658676147461,0.0,-0.8275826350641807,0.8966117705190243,0.8486748708976052,-0.19980099762207515,0.9480001269131857,1.0799224746713312,-0.6262476566542201
57,1697207927,153773524,0.8175289800823287,-0.47686534912285666,-0.13376548582375072,-0.0009208230307454047,0.9990908410083497,-0.007115744821399018,0.042023917877936474,5.853658676147461,0.0,-0.8275826350641807,0.8969952657159956,0.8490583660945765,-0.19941750242510378,0.948383622110157,1.0803059698683026,-0.6262476566542201
68,1697207927,163914220,0.8172424023882117,-0.47797102395410856,-0.1336162501511962,-0.001467953517858037,0.9990932881540264,-0.008050849287228172,0.0417807432174133,5.853658676147461,0.0,-0.8275826350641807,0.8969952657159956,0.8490583660945765,-0.19941750242510378,0.948383622110157,1.0803059698683026,-0.6262476566542201
80,1697207927,173909137,0.8177976505396543,-0.4780980838438438,-0.13358981888183716,-0.0013485946921355937,0.9990644188373939,-0.008078947219000574,0.04246408973814534,5.853658676147461,0.0,-0.8275826350641807,0.8969952657159956,0.8490583660945765,-0.19941750242510378,0.948383622110157,1.0803059698683026,-0.6262476566542201
93,1697207927,193675540,0.8169203135152595,-0.4782680817864431,-0.13406702221242067,-0.000841390572918874,0.9991016216721271,-0.007942360455497201,0.041619232866845095,5.853658676147461,0.0,-0.8271991398672094,0.8966117705190243,0.8494418612915479,-0.19903400722813244,0.9487671173071284,1.0799224746713312,-0.6262476566542201
105,1697207927,203672397,0.8167653790348927,-0.47716892779933867,-0.13417578625828133,-0.0006536641859715271,0.999120029285052,-0.007144728300694644,0.04132423819114107,5.853658676147461,0.0,-0.8271991398672094,0.8966117705190243,0.8494418612915479,-0.19903400722813244,0.9487671173071284,1.0799224746713312,-0.6262476566542201
116,1697207927,213322451,0.8170809457747834,-0.4780757035554002,-0.13334399707702943,-0.000736964098112972,0.9991032306961589,-0.00769838595925205,0.041628429588906196,5.853658676147461,0.0,-0.8271991398672094,0.8966117705190243,0.8494418612915479,-0.19903400722813244,0.9487671173071284,1.0799224746713312,-0.6262476566542201
129,1697207927,223405144,0.8176073269814208,-0.47671143201145855,-0.13368807031832725,-0.0012540334877929472,0.999092151665438,-0.007023301964598082,0.04199967988034429,5.853658676147461,0.0,-0.8271991398672094,0.8966117705190243,0.8494418612915479,-0.19903400722813244,0.9487671173071284,1.0799224746713312,-0.6262476566542201
139,1697207927,233401178,0.8178834060601348,-0.47713603186791875,-0.13336632449441438,-0.0012728953636670984,0.9990758068964208,-0.007552227639692955,0.0422951021908824,5.853658676147461,0.0,-0.826815644670238,0.896228275322053,0.8498253564885192,-0.19941750242510378,0.9487671173071284,1.0803059698683026,-0.6262476566542201
151,1697207927,243831478,0.8171182005996264,-0.4781970860157815,-0.13367192614158366,-0.0006771328091614535,0.999095357135623,-0.007623933562536621,0.0418316205547296,5.853658676147461,0.0,-0.826815644670238,0.896228275322053,0.8498253564885192,-0.19941750242510378,0.9487671173071284,1.0803059698683026,-0.6262476566542201
