Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_e0,right_e1,right_s0,right_s1,right_w0,right_w1,right_w2
6,1697207663,133526282,0.9521594958562042,-0.4817542363862865,-0.12954679140812714,0.028426439196981197,0.987028827533364,-0.002552591598193476,0.15798580774495563,5.853658676147461,0.0,-1.4204662095818932,-0.05292233718204677,0.5622039587600042,0.17257283863710904,1.453830291718401,1.0822234458531594,-0.11888351106111957
16,1697207663,143362209,0.9519986235118241,-0.48243013998180656,-0.12960239872185306,0.028470856139646682,0.9870467306012829,-0.0030549098948414208,0.15785699061342934,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5622039587600042,0.17257283863710904,1.4534467965214295,1.0822234458531594,-0.11926700625809092
29,1697207663,163817286,0.9517276406086,-0.4822172796150056,-0.13052618701087046,0.028297809850115492,0.9870849963176107,-0.003063328230964296,0.15764853320757136,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5622039587600042,0.17257283863710904,1.4534467965214295,1.0822234458531594,-0.11926700625809092
41,1697207663,173764810,0.9524498284983838,-0.482590169150619,-0.12926482904800998,0.028831503518514098,0.9869553106746698,-0.0032005091056820996,0.15835945149372171,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5622039587600042,0.17257283863710904,1.4534467965214295,1.0822234458531594,-0.11926700625809092
53,1697207663,183557738,0.9526414075225046,-0.4816211333111813,-0.1294350680478465,0.02811161712751364,0.9869613854366281,-0.0029865007951457067,0.15845517174421375,5.853658676147461,0.0,-1.4204662095818932,-0.05138835639416136,0.5625874539569755,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11888351106111957
63,1697207663,193741573,0.9523864399633929,-0.48191152816572713,-0.12926101031553974,0.027405937936039546,0.9870599664064209,-0.003832347736380147,0.157945719772423,5.853658676147461,0.0,-1.4204662095818932,-0.05138835639416136,0.5625874539569755,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11888351106111957
76,1697207663,203217697,0.952638595533266,-0.4816233082564175,-0.12941473924771218,0.028184473965987517,0.9869489393600067,-0.0027835744641826815,0.15852343119116802,5.853658676147461,0.0,-1.4204662095818932,-0.05138835639416136,0.5625874539569755,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11888351106111957
90,1697207663,213208079,0.9526939726994256,-0.4816397341291577,-0.12913775352813198,0.02817520439768421,0.9869493823015477,-0.0027908837129998667,0.1585221927675824,5.853658676147461,0.0,-1.4204662095818932,-0.05292233718204677,0.5625874539569755,0.1721893434401377,1.4534467965214295,1.0814564554592168,-0.11888351106111957
103,1697207663,233479996,0.9522205805081382,-0.4821815456109863,-0.12948517014222483,0.028240380772827745,0.9870176128514282,-0.003114986192309179,0.15807912473155888,5.853658676147461,0.0,-1.4204662095818932,-0.05292233718204677,0.5625874539569755,0.1721893434401377,1.4534467965214295,1.0814564554592168,-0.11888351106111957
113,1697207663,243625720,0.9525414409646781,-0.48237643911456274,-0.12917734446013596,0.02803063395611871,0.9869857689177615,-0.003765458253024339,0.158300969163104,5.853658676147461,0.0,-1.4204662095818932,-0.05292233718204677,0.5625874539569755,0.1721893434401377,1.4534467965214295,1.0814564554592168,-0.11888351106111957
125,1697207663,253630778,0.9520819608202985,-0.4824395202641527,-0.1298334260278419,0.029050797163045816,0.9869996037806509,-0.0029847374888476255,0.15804722288971926,5.853658676147461,0.0,-1.4204662095818932,-0.05292233718204677,0.5625874539569755,0.1721893434401377,1.4534467965214295,1.0814564554592168,-0.11888351106111957
138,1697207663,273284549,0.9528406870183147,-0.48172579379581576,-0.12907633007848468,0.028178530115993625,0.9869325189772643,-0.00326021864617354,0.15861760431954885,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5622039587600042,0.1729563338340804,1.4534467965214295,1.0814564554592168,-0.11811652066717686
152,1697207663,283494206,0.9526999981107126,-0.48249220779274793,-0.12885934028424767,0.02815001580714728,0.9869441764845361,-0.0035059837797021087,0.15854487437648299,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5622039587600042,0.1729563338340804,1.4534467965214295,1.0814564554592168,-0.11811652066717686
162,1697207663,293589958,0.9519223872255774,-0.48270065948830615,-0.1297101465870079,0.02901127090958403,0.9870454511004988,-0.0031671144608610073,0.15776435911832398,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5622039587600042,0.1729563338340804,1.4534467965214295,1.0814564554592168,-0.11811652066717686
172,1697207663,304100152,0.952248795902002,-0.48198017911675345,-0.12957158427122606,0.028274412353992407,0.987029163719676,-0.003074224098566917,0.158001698468926,5.853658676147461,0.0,-1.4204662095818932,-0.051004861197190006,0.5625874539569755,0.17257283863710904,1.4530633013244583,1.0822234458531594,-0.11888351106111957
186,1697207663,313657413,0.9519045390594408,-0.48166308543351216,-0.13043948107328218,0.02730744817102163,0.9871203458228197,-0.003595942735292006,0.15759059404948125,5.853658676147461,0.0,-1.4204662095818932,-0.051004861197190006,0.5625874539569755,0.17257283863710904,1.4530633013244583,1.0822234458531594,-0.11888351106111957
200,1697207663,323752789,0.9526662211641274,-0.4813587229763841,-0.12895254274130946,0.028521624978832937,0.9869819844839378,-0.0027582829830925556,0.1582576098887502,5.853658676147461,0.0,-1.4204662095818932,-0.051004861197190006,0.5625874539569755,0.17257283863710904,1.4530633013244583,1.0822234458531594,-0.11888351106111957
210,1697207663,343802303,0.9524943929349653,-0.480963183585641,-0.12951672466373138,0.02804110596008505,0.9870166636133935,-0.002539682610782068,0.15813080704991425,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5637379395478895,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11926700625809092
222,1697207663,354168797,0.9522185086402302,-0.48211662114193055,-0.12954082534494007,0.02828372861860467,0.9870235861723144,-0.0030487345003731552,0.15803536393136566,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5637379395478895,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11926700625809092
232,1697207663,363646109,0.9516725218714972,-0.4821380170356353,-0.1302539545941405,0.028610371518766057,0.9871057595239365,-0.0030718445610901333,0.15746183641512324,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5637379395478895,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11926700625809092
246,1697207663,374371960,0.9524763219076917,-0.4810945883510305,-0.12953828028666983,0.027790768251400717,0.9870256796440344,-0.0027516540510300717,0.15811517739677117,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5637379395478895,0.1721893434401377,1.4530633013244583,1.0814564554592168,-0.11926700625809092
259,1697207663,393561530,0.9526242882131133,-0.48060994535673307,-0.12949306264769467,0.02723324963150206,0.9870492550256029,-0.003134281292581003,0.1580578835385618,5.853658676147461,0.0,-1.4204662095818932,-0.05253884198507542,0.5633544443509182,0.17257283863710904,1.4534467965214295,1.081839950656188,-0.11926700625809092
273,1697207663,403858166,0.9530870898849249,-0.4803583271113912,-0.1287909607232845,0.02717632468904152,0.986971855013401,-0.0027643359560954968,0.1585571292453417,5.853658676147461,0.0,-1.4204662095818932,-0.05253884198507542,0.5633544443509182,0.17257283863710904,1.4534467965214295,1.081839950656188,-0.11926700625809092
284,1697207663,413471897,0.9533657391489477,-0.47999464744617815,-0.1285195810348541,0.02728761207864766,0.9869340061076097,-0.0024696120024707106,0.15877831977945592,5.853658676147461,0.0,-1.4204662095818932,-0.05253884198507542,0.5633544443509182,0.17257283863710904,1.4534467965214295,1.081839950656188,-0.11926700625809092
300,1697207663,433990265,0.9528658173721913,-0.48152658207668947,-0.1291428217747525,0.027528424054081943,0.9869531718584459,-0.003138206342358776,0.15860571896563064,5.853658676147461,0.0,-1.4200827143849217,-0.05330583237901813,0.5641214347448609,0.171422353046195,1.4534467965214295,1.081839950656188,-0.11888351106111957
310,1697207663,443729351,0.9531712183864984,-0.4815074878201884,-0.12900939440259412,0.02823750016929372,0.9868723229494294,-0.0031614189763057945,0.1589832293376965,5.853658676147461,0.0,-1.4200827143849217,-0.05330583237901813,0.5641214347448609,0.171422353046195,1.4534467965214295,1.081839950656188,-0.11888351106111957
320,1697207663,453425955,0.953350685783915,-0.48126896565528726,-0.12893625283772298,0.0279856758786589,0.9868439132747842,-0.002888998359370918,0.15920912808819954,5.853658676147461,0.0,-1.4200827143849217,-0.05330583237901813,0.5641214347448609,0.171422353046195,1.4534467965214295,1.081839950656188,-0.11888351106111957
330,1697207663,463917961,0.9535319591186605,-0.48058428854366403,-0.128964930719208,0.028441174283605236,0.9868157318899292,-0.002505608183035851,0.1593095503337652,5.853658676147461,0.0,-1.421616695172807,-0.05253884198507542,0.5633544443509182,0.1721893434401377,1.4545972821123436,1.0799224746713312,-0.11888351106111957
340,1697207663,473322967,0.954825961704052,-0.4801337636330928,-0.12775674997741593,0.027181639587040465,0.9866313790183889,-0.0026025154798880977,0.16066395774662512,5.853658676147461,0.0,-1.421616695172807,-0.05253884198507542,0.5633544443509182,0.1721893434401377,1.4545972821123436,1.0799224746713312,-0.11888351106111957
351,1697207663,483790282,0.9548026015133309,-0.48204384753386526,-0.12768050989892632,0.028799686360813828,0.9865285324360217,-0.003481710770081131,0.16099661625407435,5.853658676147461,0.0,-1.421616695172807,-0.05253884198507542,0.5633544443509182,0.1721893434401377,1.4545972821123436,1.0799224746713312,-0.11888351106111957
361,1697207663,494037058,0.9558789008893197,-0.48117802211211125,-0.12734348107347876,0.027639710768243484,0.9863578386315832,-0.003266139332671185,0.16224547110024135,5.853658676147461,0.0,-1.421616695172807,-0.05253884198507542,0.5633544443509182,0.1721893434401377,1.4545972821123436,1.0799224746713312,-0.11888351106111957
371,1697207663,503914076,0.9558354573556546,-0.48086997110390645,-0.1273714835373912,0.027142860297435137,0.9864039085954375,-0.0035065031860068733,0.16204412571248783,5.853658676147461,0.0,-1.4212331999758359,-0.05292233718204677,0.5637379395478895,0.17103885784922362,1.4542137869153722,1.0749370371107037,-0.11888351106111957
386,1697207663,513952677,0.9560319343645898,-0.481039639096628,-0.12753897061589747,0.027168656923558843,0.9863341748552159,-0.003531175390475117,0.16246319704478326,5.853658676147461,0.0,-1.4212331999758359,-0.05292233718204677,0.5637379395478895,0.17103885784922362,1.4542137869153722,1.0749370371107037,-0.11888351106111957
399,1697207663,533640812,0.957242852928052,-0.48191533789429386,-0.12711914448572761,0.027620389163940613,0.9860181627475986,-0.003809614170312116,0.1642887204714804,5.853658676147461,0.0,-1.4212331999758359,-0.05292233718204677,0.5637379395478895,0.17103885784922362,1.4542137869153722,1.0749370371107037,-0.11888351106111957
411,1697207663,543746143,0.9579428091665336,-0.48187602946760166,-0.12711076945539304,0.02727306694325823,0.9858786678313249,-0.004350662176314015,0.16516810791817058,5.853658676147461,0.0,-1.4208497047788644,-0.05292233718204677,0.5633544443509182,0.171422353046195,1.4534467965214295,1.0703350947470474,-0.11926700625809092
423,1697207663,553798261,0.9592727548177671,-0.48179331971243855,-0.12600767388657574,0.027369957739821493,0.9856303235858151,-0.004380535399654847,0.16662701326932,5.853658676147461,0.0,-1.4208497047788644,-0.05292233718204677,0.5633544443509182,0.171422353046195,1.4534467965214295,1.0703350947470474,-0.11926700625809092
433,1697207663,563572693,0.9603513719492679,-0.48217630330239136,-0.1253136436907164,0.028281193205484702,0.9853235220442582,-0.003728742685266654,0.16829684339036016,5.853658676147461,0.0,-1.4208497047788644,-0.05292233718204677,0.5633544443509182,0.171422353046195,1.4534467965214295,1.0703350947470474,-0.11926700625809092
448,1697207663,573668692,0.9612483472546917,-0.48188567415345557,-0.12531334136974015,0.027539427822875075,0.9851708866722093,-0.004410312144149972,0.16929398428613066,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5645049299418322,0.17065536265225228,1.453830291718401,1.0607477148227635,-0.11926700625809092
462,1697207663,593913782,0.963228458089558,-0.48209534624764533,-0.12451546961158975,0.026978990118416774,0.9847192815224717,-0.004863558010635595,0.171977953510137,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5645049299418322,0.17065536265225228,1.453830291718401,1.0607477148227635,-0.11926700625809092
477,1697207663,603992346,0.9637006007214799,-0.4831818744554919,-0.12489285740921308,0.027931575547082373,0.9845090294239296,-0.0052011774004852886,0.17301660563038082,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5645049299418322,0.17065536265225228,1.453830291718401,1.0607477148227635,-0.11926700625809092
488,1697207663,614121651,0.965261300831941,-0.4834795979438548,-0.12404355161149018,0.0279536087090599,0.9841453764340704,-0.00551171862848831,0.17506026037151662,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5637379395478895,0.17103885784922362,1.4534467965214295,1.0484758685196802,-0.11926700625809092
502,1697207663,633547828,0.9677317659102016,-0.48219371032114045,-0.12293461697943578,0.02820408585566491,0.9836070227551222,-0.004663944236100882,0.178044943629448,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5637379395478895,0.17103885784922362,1.4534467965214295,1.0484758685196802,-0.11926700625809092
515,1697207663,643265484,0.9692031398814616,-0.4817514150171038,-0.12263392686021667,0.027833130558407516,0.9832554188486443,-0.004491111632884873,0.18003868491076297,5.853658676147461,0.0,-1.4208497047788644,-0.052155346788104066,0.5637379395478895,0.17103885784922362,1.4534467965214295,1.0484758685196802,-0.11926700625809092
527,1697207663,653509246,0.9710481413422802,-0.48259191419501135,-0.12118391818097185,0.027625434278817432,0.9828377067344072,-0.005525499045422036,0.18230838286337017,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5648884251388037,0.16988837225830958,1.4553642725062863,1.035053536625683,-0.11926700625809092
541,1697207663,673323017,0.9744721811289091,-0.48129879443581164,-0.11990647872547205,0.027241051406651517,0.982040431731676,-0.005127187728342223,0.18662322339012938,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5648884251388037,0.16988837225830958,1.4553642725062863,1.035053536625683,-0.11926700625809092
553,1697207663,683883790,0.9760283104087921,-0.4825755578771653,-0.11923158022960093,0.027069242960810893,0.9815988328237255,-0.006189344823227726,0.1889250631739679,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5648884251388037,0.16988837225830958,1.4553642725062863,1.035053536625683,-0.11926700625809092
563,1697207663,694127534,0.9780692204961619,-0.4815988169921567,-0.11802209612482126,0.027036712392171636,0.9811561849498596,-0.005992933209950428,0.19122144667688623,5.853658676147461,0.0,-1.4208497047788644,-0.05253884198507542,0.5648884251388037,0.16988837225830958,1.4553642725062863,1.035053536625683,-0.11926700625809092
