Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0,1715350760,829674833,0.6533126065894288,-0.834637541309536,0.045662095488149285,0.3756720132942653,0.9253010423849496,-0.021450227194512183,0.04720600747852884,96.2662353515625,0.0,0.003451456772742181,-0.5518495884417776,-0.0023009711818281204,0.7551020428365949,0.004218447166684887,1.2567137604751253,-0.004985437560627594
100,1715350760,929674713,0.6524389461501473,-0.8343708655216578,0.04352382972026789,0.3757365863830057,0.9253376344298944,-0.021343309053241576,0.04600807667781001,96.2662353515625,0.0,0.003451456772742181,-0.5491651220629781,-0.002684466378799474,0.7554855380335662,0.0038349519697135344,1.2559467700811826,-0.004985437560627594
200,1715350761,29673753,0.6530342891410139,-0.8339821314335217,0.04490538447952461,0.37545953781107116,0.925439323139573,-0.02153028162159423,0.04613720436871892,96.2662353515625,0.0,0.004601942363656241,-0.5506991028508635,-0.0030679615757708274,0.7547185476396235,0.0038349519697135344,1.2578642460660392,-0.004601942363656241
300,1715350761,129675806,0.6540906922464647,-0.8355812562048629,0.04798282586965835,0.3755881555842485,0.9252476542590118,-0.022201745785305243,0.0485530447768578,96.2662353515625,0.0,0.003451456772742181,-0.5541505596236057,-0.0023009711818281204,0.7535680620487095,0.0038349519697135344,1.257480750869068,-0.004985437560627594
400,1715350761,229675136,0.6531658261796279,-0.8356581642673667,0.046826735689133536,0.3758209445194057,0.9251964651901915,-0.02207322910167824,0.047779608800633706,96.2662353515625,0.0,0.0030679615757708274,-0.5530000740326917,-0.0030679615757708274,0.7543350524426522,0.004218447166684887,1.2570972556720965,-0.005368932757598948
500,1715350761,329689097,0.6530862946180089,-0.8356654500549372,0.046274067091782944,0.3756473799848002,0.9252660082170657,-0.022436728272787785,0.04762828123106374,96.2662353515625,0.0,0.0030679615757708274,-0.5526165788357204,-0.0023009711818281204,0.7551020428365949,0.002684466378799474,1.2559467700811826,-0.004985437560627594
600,1715350761,419674265,0.6527568424066387,-0.8361884692622478,0.04656595940592567,0.3757278998807846,0.925221242881878,-0.022862535573772037,0.04766027106958149,96.2662353515625,0.0,0.002684466378799474,-0.5530000740326917,-0.0023009711818281204,0.7551020428365949,0.0019174759848567672,1.2559467700811826,-0.004985437560627594
700,1715350761,529677064,0.6527460769957906,-0.8367406616710178,0.047291873959087766,0.3755786637998532,0.9252586851530882,-0.023344607472931114,0.04787548588818877,96.2662353515625,0.0,0.002684466378799474,-0.553383569229663,-0.002684466378799474,0.7539515572456809,0.0015339807878854137,1.2567137604751253,-0.005368932757598948
800,1715350761,629675819,0.6535403454364075,-0.8360703038047457,0.04674906760250072,0.3753598520822585,0.9253378193992536,-0.023059356859727348,0.048199247872091094,96.2662353515625,0.0,0.003451456772742181,-0.5530000740326917,-0.0023009711818281204,0.7547185476396235,0.0019174759848567672,1.2551797796872397,-0.004985437560627594
900,1715350761,729677541,0.6529353864958589,-0.8370789711496235,0.0450064482849834,0.375153873569643,0.9253942189522436,-0.024389492231844008,0.0480651988878901,96.2662353515625,0.0,0.003451456772742181,-0.5510825980478349,-0.002684466378799474,0.7558690332305377,-0.0003834951969713534,1.2513448277175263,-0.004985437560627594
