Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1,1715351361,199546109,0.6474097659872068,-0.8428178032315683,0.04699195770205808,0.3793768478715729,0.9236495050255269,-0.026136864119229407,0.04755695006139083,96.10389709472656,0.0,-0.004218447166684887,-0.553383569229663,-0.0038349519697135344,0.7551020428365949,-0.002684466378799474,1.2540292940963258,-0.003451456772742181
101,1715351361,289546152,0.6468217693121902,-0.8441023325267645,0.04760436222390971,0.37930778890149874,0.9236391201475606,-0.02706590506145008,0.04778926443146988,96.10389709472656,0.0,-0.004985437560627594,-0.5537670644266344,-0.004218447166684887,0.7543350524426522,-0.0038349519697135344,1.2540292940963258,-0.004218447166684887
201,1715351361,399545151,0.6476249703820562,-0.8432295605365459,0.047727143566623165,0.37896378935611413,0.9237841543779969,-0.026545993228370986,0.04800617377487376,96.10389709472656,0.0,-0.004218447166684887,-0.5541505596236057,-0.0038349519697135344,0.7547185476396235,-0.0030679615757708274,1.2540292940963258,-0.004218447166684887
301,1715351361,499545255,0.6470653652022296,-0.8438591888581057,0.047601653532055005,0.37948412731084974,0.9235681374622041,-0.026860225666455115,0.04787714340753244,96.10389709472656,0.0,-0.004601942363656241,-0.5537670644266344,-0.004601942363656241,0.7543350524426522,-0.0030679615757708274,1.2540292940963258,-0.0038349519697135344
401,1715351361,599593555,0.6467403201975002,-0.8433025780565481,0.046712594091038756,0.37927736137850215,0.9236967416745983,-0.0267267598818102,0.04710300278869457,96.10389709472656,0.0,-0.004218447166684887,-0.5530000740326917,-0.004601942363656241,0.7551020428365949,-0.003451456772742181,1.2540292940963258,-0.0038349519697135344
501,1715351361,699729387,0.6466251992483345,-0.8441116560634012,0.04731465051292291,0.37988839755151255,0.9234143042117352,-0.026637860422037096,0.04776245989306906,96.10389709472656,0.0,-0.005368932757598948,-0.553383569229663,-0.004601942363656241,0.7543350524426522,-0.002684466378799474,1.2540292940963258,-0.0038349519697135344
601,1715351361,789724886,0.6477135338324471,-0.8437222682630439,0.047907000335295574,0.3793071571075067,0.9236217178380484,-0.02651873418967161,0.048433042872521904,96.10389709472656,0.0,-0.004601942363656241,-0.5537670644266344,-0.004218447166684887,0.7535680620487095,-0.0023009711818281204,1.2540292940963258,-0.004218447166684887
701,1715351361,889729831,0.6471326517271457,-0.8431186706074898,0.046723751345946474,0.3788812280400571,0.9238505943927602,-0.02649136426754602,0.04740571588159368,96.10389709472656,0.0,-0.004218447166684887,-0.5530000740326917,-0.004218447166684887,0.7551020428365949,-0.0030679615757708274,1.2536457988993543,-0.004601942363656241
801,1715351361,999727774,0.647958678223487,-0.8431509708118302,0.04787957603864601,0.3792290984857075,0.9236662840781501,-0.02626846985626736,0.0483306735975217,96.10389709472656,0.0,-0.004218447166684887,-0.5541505596236057,-0.0038349519697135344,0.7543350524426522,-0.0023009711818281204,1.2540292940963258,-0.0038349519697135344
901,1715351362,99725190,0.6481090518045399,-0.8433037804582716,0.047489883635406016,0.3793995977026234,0.9235848999329997,-0.02633309666468306,0.04851232728788657,96.10389709472656,0.0,-0.004218447166684887,-0.5530000740326917,-0.0038349519697135344,0.7543350524426522,-0.002684466378799474,1.2536457988993543,-0.004601942363656241
