Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
0,1700134532,24013031,0.8378852506173573,-0.6532395234748212,-0.08532892650885121,0.022361170434534183,0.995136886602523,-0.040244818667870955,0.08707990325112508,96.10389709472656,0.0,0.4249126782442596,-0.2584757627586922,-0.355883542789416,0.5917330889267983,0.38656315854712425,1.0757040275046463,-0.5227039534719548
10,1700134532,34011644,0.8373892699960427,-0.6527083972649756,-0.08591419704650749,0.022437310848575354,0.9952087038962756,-0.03944251303519788,0.08660537475496659,96.10389709472656,0.0,0.4249126782442596,-0.2584757627586922,-0.355883542789416,0.5917330889267983,0.38656315854712425,1.0757040275046463,-0.5227039534719548
20,1700134532,34011644,0.8373892699960427,-0.6527083972649756,-0.08591419704650749,0.022437310848575354,0.9952087038962756,-0.03944251303519788,0.08660537475496659,96.10389709472656,0.0,0.4249126782442596,-0.2584757627586922,-0.355883542789416,0.5917330889267983,0.38656315854712425,1.0757040275046463,-0.5227039534719548
30,1700134532,54012956,0.8372706611177825,-0.6531642258160191,-0.08586133208181941,0.023144142273388138,0.9951723525433672,-0.03955170622246275,0.08678709550746186,96.10389709472656,0.0,0.42452918304728826,-0.2592427531526349,-0.35550004759244463,0.5921165841237697,0.387330148941067,1.075320532307675,-0.5219369630780121
40,1700134532,64015469,0.8378028082240625,-0.6525198864496311,-0.08589360525173491,0.022867617072100294,0.9951623695604312,-0.03927650120648878,0.08709929249591118,96.10389709472656,0.0,0.4249126782442596,-0.25885925795566356,-0.3551165523954733,0.591349593729827,0.3877136441380383,1.075320532307675,-0.5219369630780121
50,1700134532,74012322,0.8369967712869292,-0.6533819664770878,-0.08588815313673988,0.022951426058371447,0.9951949038808787,-0.03950430846512801,0.0866010678000435,96.10389709472656,0.0,0.4249126782442596,-0.25885925795566356,-0.3551165523954733,0.591349593729827,0.3877136441380383,1.075320532307675,-0.5219369630780121
60,1700134532,84014109,0.837458860974474,-0.6531773652163492,-0.08559306885687311,0.022617454455511356,0.9951659553713846,-0.039368202453807,0.08708224078001411,96.10389709472656,0.0,0.4249126782442596,-0.25885925795566356,-0.3551165523954733,0.591349593729827,0.3877136441380383,1.075320532307675,-0.5219369630780121
71,1700134532,84014109,0.837458860974474,-0.6531773652163492,-0.08559306885687311,0.022617454455511356,0.9951659553713846,-0.039368202453807,0.08708224078001411,96.10389709472656,0.0,0.4249126782442596,-0.25885925795566356,-0.3551165523954733,0.591349593729827,0.3877136441380383,1.075320532307675,-0.5219369630780121
81,1700134532,104013166,0.8369938214567936,-0.6534688452706964,-0.0859957376216732,0.023180509478600467,0.9951869755697561,-0.039521348577015704,0.08662338392886897,96.10389709472656,0.0,0.4241456878503169,-0.25885925795566356,-0.355883542789416,0.5917330889267983,0.3877136441380383,1.0757040275046463,-0.5223204582749834
91,1700134532,114013660,0.8374837675078234,-0.6531624809717163,-0.08585705291511721,0.022822257581347885,0.9951635660458659,-0.03964226162870693,0.08693165399742249,96.10389709472656,0.0,0.42452918304728826,-0.25885925795566356,-0.35550004759244463,0.591349593729827,0.387330148941067,1.075320532307675,-0.5223204582749834
102,1700134532,124012892,0.8373404618707349,-0.6522296554823369,-0.08641883686365025,0.022253337667172492,0.9952334124508513,-0.039070124590770375,0.08653767427292262,96.10389709472656,0.0,0.42452918304728826,-0.25885925795566356,-0.35550004759244463,0.591349593729827,0.387330148941067,1.075320532307675,-0.5223204582749834
112,1700134532,124012892,0.8373404618707349,-0.6522296554823369,-0.08641883686365025,0.022253337667172492,0.9952334124508513,-0.039070124590770375,0.08653767427292262,96.10389709472656,0.0,0.42452918304728826,-0.25885925795566356,-0.35550004759244463,0.591349593729827,0.387330148941067,1.075320532307675,-0.5223204582749834
122,1700134532,144012760,0.8376013821206668,-0.6530975863457199,-0.08545711951063882,0.022754592360986974,0.9951660366104593,-0.03957409241234145,0.08695216681173086,96.10389709472656,0.0,0.42452918304728826,-0.2592427531526349,-0.35550004759244463,0.5909660985328556,0.387330148941067,1.0760875227016178,-0.5223204582749834
132,1700134532,154025878,0.8370661576756039,-0.6533335674720685,-0.085762770543302,0.022693781218343055,0.9952017700656816,-0.039489825759956354,0.08659666745087205,96.10389709472656,0.0,0.4241456878503169,-0.2592427531526349,-0.35550004759244463,0.5917330889267983,0.387330148941067,1.0760875227016178,-0.5230874486689261
142,1700134532,164013746,0.836856679535963,-0.6528792249620039,-0.08634191389829318,0.023090530447233734,0.9952251260935733,-0.03918810484653893,0.08636010788688012,96.10389709472656,0.0,0.42452918304728826,-0.25885925795566356,-0.35550004759244463,0.5925000793207411,0.3877136441380383,1.0757040275046463,-0.5223204582749834
