Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1,1700134679,824362077,0.8182485085045835,-0.6580565085785776,-0.14875221846125014,0.00021014507587690541,0.9975358845431148,-0.04759621581234904,0.05154333252882499,48.05194854736328,30.21505355834961,0.4314320965927726,0.020708740636453084,-0.6810874698211237,0.24006799330406725,0.6645971763513555,1.2191312311719327,-0.48895637613847565
11,1700134679,824362077,0.8182485085045835,-0.6580565085785776,-0.14875221846125014,0.00021014507587690541,0.9975358845431148,-0.04759621581234904,0.05154333252882499,48.05194854736328,30.21505355834961,0.4314320965927726,0.020708740636453084,-0.6810874698211237,0.24006799330406725,0.6645971763513555,1.2191312311719327,-0.48895637613847565
21,1700134679,834364639,0.8179822073223961,-0.6586807937437288,-0.14864896383115814,0.0004492470084128203,0.9975186566403381,-0.04825952221918677,0.05125764671496983,48.05194854736328,30.21505355834961,0.4314320965927726,0.020708740636453084,-0.6810874698211237,0.24006799330406725,0.6645971763513555,1.2191312311719327,-0.48895637613847565
31,1700134679,854362681,0.8184791894871959,-0.6593062205485369,-0.14797386035562993,0.0004873556859428226,0.9974653959717502,-0.048608012301608106,0.05195967151014096,48.05194854736328,29.462366104125977,0.431815591789744,0.02032524543948173,-0.681470965018095,0.24006799330406725,0.6649806715483269,1.2187477359749612,-0.48895637613847565
41,1700134679,854362681,0.8184791894871959,-0.6593062205485369,-0.14797386035562993,0.0004873556859428226,0.9974653959717502,-0.048608012301608106,0.05195967151014096,48.05194854736328,29.462366104125977,0.431815591789744,0.02032524543948173,-0.681470965018095,0.24006799330406725,0.6649806715483269,1.2187477359749612,-0.48895637613847565
51,1700134679,874361845,0.8185587876252849,-0.6586502581235111,-0.14821684533814447,0.00038786010805614624,0.9974869465476546,-0.0482927243951679,0.05184065780895916,48.05194854736328,29.462366104125977,0.4314320965927726,0.02032524543948173,-0.681470965018095,0.24006799330406725,0.6642136811543842,1.219514726368904,-0.48857288094150425
61,1700134679,884377668,0.8184220047104076,-0.659103141345549,-0.14790716279496977,0.0005947163786955826,0.9974830190427547,-0.04834490423833701,0.05186562703724398,48.05194854736328,29.462366104125977,0.4314320965927726,0.02032524543948173,-0.681470965018095,0.24006799330406725,0.6642136811543842,1.219514726368904,-0.48857288094150425
71,1700134679,884377668,0.8184220047104076,-0.659103141345549,-0.14790716279496977,0.0005947163786955826,0.9974830190427547,-0.04834490423833701,0.05186562703724398,48.05194854736328,29.462366104125977,0.4314320965927726,0.02032524543948173,-0.681470965018095,0.24006799330406725,0.6642136811543842,1.219514726368904,-0.48857288094150425
81,1700134679,904362427,0.8182422530770169,-0.6588184717434519,-0.14860860672990842,5.9597706967528436e-05,0.9974926355396018,-0.04845900684793914,0.05157676945761506,48.05194854736328,29.462366104125977,0.43219908698671533,0.021092235833424438,-0.6810874698211237,0.24006799330406725,0.6645971763513555,1.2187477359749612,-0.489339871335447
91,1700134679,914362562,0.8179136516031382,-0.6592476375275942,-0.14853007616904043,0.00035575495456469265,0.9974913934717684,-0.04887047718682563,0.05121005611883251,48.05194854736328,29.462366104125977,0.43219908698671533,0.021092235833424438,-0.6818544602150665,0.24006799330406725,0.6642136811543842,1.2191312311719327,-0.48857288094150425
