Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1,1700149279,800015083,0.6521100196804381,-0.8366864280948848,0.04627987852026769,0.37648640902875885,0.9249310694246593,-0.023559575822379338,0.04696218709404357,96.2662353515625,0.0,0.0023009711818281204,-0.5518495884417776,-0.0015339807878854137,0.7535680620487095,-0.0007669903939427069,1.2570972556720965,-0.002684466378799474
11,1700149279,810014407,0.6517362339034785,-0.8372541253896182,0.04657370115602871,0.37713549525136025,0.9246533235006118,-0.02408923238461637,0.04695485538157144,96.2662353515625,0.0,0.0023009711818281204,-0.5518495884417776,-0.0015339807878854137,0.7535680620487095,-0.0007669903939427069,1.2570972556720965,-0.002684466378799474
21,1700149279,820014419,0.6515083562809949,-0.8376265021065266,0.04630858957875089,0.37714470099153624,0.924650961395786,-0.023826836370345893,0.04706119391212424,96.2662353515625,0.0,0.0023009711818281204,-0.5518495884417776,-0.0015339807878854137,0.7535680620487095,-0.0007669903939427069,1.2570972556720965,-0.002684466378799474
31,1700149279,820014419,0.6515083562809949,-0.8376265021065266,0.04630858957875089,0.37714470099153624,0.924650961395786,-0.023826836370345893,0.04706119391212424,96.2662353515625,0.0,0.0023009711818281204,-0.5518495884417776,-0.0015339807878854137,0.7535680620487095,-0.0007669903939427069,1.2570972556720965,-0.002684466378799474
41,1700149279,830014524,0.6512357127656523,-0.8380903052425951,0.046601326581736074,0.3774850047102665,0.9244995684813843,-0.024203288065210132,0.047114965175166106,96.2662353515625,0.0,0.0011504855909140602,-0.5514660932448062,-0.0015339807878854137,0.7528010716547668,-0.0011504855909140602,1.2570972556720965,-0.0023009711818281204
51,1700149279,850014174,0.6508888749823141,-0.8376209959182654,0.0466798999699409,0.37746152488306556,0.9245433546577039,-0.023676676626164374,0.04670971606818244,96.2662353515625,0.0,0.0007669903939427069,-0.5526165788357204,-0.0019174759848567672,0.7539515572456809,-0.0007669903939427069,1.2578642460660392,-0.0023009711818281204
61,1700149279,850014174,0.6508888749823141,-0.8376209959182654,0.0466798999699409,0.37746152488306556,0.9245433546577039,-0.023676676626164374,0.04670971606818244,96.2662353515625,0.0,0.0007669903939427069,-0.5526165788357204,-0.0019174759848567672,0.7539515572456809,-0.0007669903939427069,1.2578642460660392,-0.0023009711818281204
71,1700149279,860016071,0.6514247735369045,-0.8376168266038447,0.046714583161340445,0.37706160143562883,0.9246855392348556,-0.023690025440841516,0.047116716219997544,96.2662353515625,0.0,0.0007669903939427069,-0.5526165788357204,-0.0019174759848567672,0.7539515572456809,-0.0007669903939427069,1.2578642460660392,-0.0023009711818281204
81,1700149279,880015443,0.6520762797648636,-0.8378219025367345,0.047189288393024886,0.3769865907665511,0.9246709674521124,-0.02423734903186192,0.04772067943036225,96.2662353515625,0.0,0.0019174759848567672,-0.5526165788357204,-0.0023009711818281204,0.7528010716547668,-0.0007669903939427069,1.2567137604751253,-0.0023009711818281204
91,1700149279,890014802,0.6507565367999264,-0.8373332320172063,0.04596292638743543,0.3775169223579871,0.9245422324842137,-0.023537338350840414,0.046353288878111555,96.2662353515625,0.0,0.0007669903939427069,-0.5518495884417776,-0.0015339807878854137,0.7543350524426522,-0.0011504855909140602,1.257480750869068,-0.0019174759848567672
101,1700149279,900016812,0.6516944534967986,-0.8370855375763608,0.046556614736996876,0.37692508691420334,0.9247515636194104,-0.023717566153631305,0.04689884320454197,96.2662353515625,0.0,0.0019174759848567672,-0.5522330836387489,-0.0019174759848567672,0.7535680620487095,-0.0007669903939427069,1.257480750869068,-0.0023009711818281204
111,1700149279,900016812,0.6516944534967986,-0.8370855375763608,0.046556614736996876,0.37692508691420334,0.9247515636194104,-0.023717566153631305,0.04689884320454197,96.2662353515625,0.0,0.0019174759848567672,-0.5522330836387489,-0.0019174759848567672,0.7535680620487095,-0.0007669903939427069,1.257480750869068,-0.0023009711818281204
121,1700149279,910014901,0.6515083562809949,-0.8376265021065266,0.04630858957875089,0.37714470099153624,0.924650961395786,-0.023826836370345893,0.04706119391212424,96.2662353515625,0.0,0.0019174759848567672,-0.5522330836387489,-0.0019174759848567672,0.7535680620487095,-0.0007669903939427069,1.257480750869068,-0.0023009711818281204
131,1700149279,920014868,0.6516345220370451,-0.837030094525646,0.04613500241923926,0.3767515474176598,0.9248331051219828,-0.023654127474641812,0.04671703588889062,96.2662353515625,0.0,0.0019174759848567672,-0.5522330836387489,-0.0019174759848567672,0.7535680620487095,-0.0007669903939427069,1.257480750869068,-0.0023009711818281204
