Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1,1700149328,510061519,0.651826054721287,-0.8358381172177514,0.04444389529527884,0.3719370748725133,0.9267549829273788,-0.024616377202380187,0.04671239587071551,96.10389709472656,0.0,0.0030679615757708274,-0.5553010452145197,-0.0019174759848567672,0.7643059275639074,-0.0023009711818281204,1.2494273517326695,-0.01112136071216925
11,1700149328,520082303,0.6514625926172277,-0.8363254633546274,0.044869892926565846,0.37148277220633835,0.9269242416800558,-0.02506834271106575,0.046728774148997176,96.10389709472656,0.0,0.0030679615757708274,-0.5553010452145197,-0.0019174759848567672,0.7643059275639074,-0.0023009711818281204,1.2494273517326695,-0.01112136071216925
21,1700149328,530069395,0.6506936030022749,-0.8362590842165828,0.04412566343204813,0.3722575884619524,0.9266575146817924,-0.02460762773682052,0.04609341572743143,96.10389709472656,0.0,0.002684466378799474,-0.5541505596236057,-0.0019174759848567672,0.763922432366936,-0.002684466378799474,1.249810846929641,-0.01112136071216925
31,1700149328,540061502,0.6516497645095085,-0.8349320447080927,0.044365126660376175,0.37160877935936854,0.9269315288358241,-0.02402005539448121,0.046129089433547106,96.10389709472656,0.0,0.0038349519697135344,-0.5549175500175484,-0.0011504855909140602,0.7646894227608787,-0.0023009711818281204,1.2501943421266122,-0.01112136071216925
41,1700149328,550061893,0.6516929343057524,-0.8353410656825503,0.044395158878134305,0.37168893849673273,0.9268878153292596,-0.02424962791298569,0.0462413920574011,96.10389709472656,0.0,0.0038349519697135344,-0.5541505596236057,-0.0015339807878854137,0.7631554419729933,-0.0023009711818281204,1.2505778373235836,-0.01112136071216925
51,1700149328,560067532,0.6515594816014616,-0.8360154323217139,0.04485133948929301,0.3719379765526115,0.9267545511465286,-0.0246357727202079,0.04670355692689484,96.10389709472656,0.0,0.0038349519697135344,-0.5541505596236057,-0.0015339807878854137,0.7631554419729933,-0.0023009711818281204,1.2505778373235836,-0.01112136071216925
61,1700149328,570062014,0.6522549293208809,-0.8357546809235473,0.04528888288583663,0.3716309795531729,0.9268585001060899,-0.024308928556597224,0.0472526381260222,96.10389709472656,0.0,0.0038349519697135344,-0.5541505596236057,-0.0015339807878854137,0.7631554419729933,-0.0023009711818281204,1.2505778373235836,-0.01112136071216925
71,1700149328,580061897,0.6514887620830604,-0.835965257425592,0.044842979443407066,0.37226526075776506,0.9266263137104184,-0.024029282614540334,0.04695576588051047,96.10389709472656,0.0,0.0023009711818281204,-0.5553010452145197,-0.0007669903939427069,0.7643059275639074,-0.0019174759848567672,1.2494273517326695,-0.01112136071216925
81,1700149328,590063391,0.652147845248381,-0.8355060530665795,0.04485555962551327,0.371447896099909,0.9269412881123954,-0.02452573345843326,0.04695526886101587,96.10389709472656,0.0,0.004218447166684887,-0.5553010452145197,-0.0019174759848567672,0.7643059275639074,-0.0019174759848567672,1.249043856535698,-0.011504855909140603
91,1700149328,600062390,0.6512005705440462,-0.836070753452686,0.04455837653600697,0.37229889114719017,0.9266213940245764,-0.024387480331753243,0.046600199458713173,96.10389709472656,0.0,0.0030679615757708274,-0.5549175500175484,-0.0023009711818281204,0.7643059275639074,-0.0015339807878854137,1.2494273517326695,-0.01112136071216925
101,1700149328,610062250,0.6503825418690502,-0.8365247160967185,0.043988525703664905,0.37274611402503227,0.9264621409179972,-0.024418031581943327,0.04617353851008307,96.10389709472656,0.0,0.0030679615757708274,-0.5549175500175484,-0.0023009711818281204,0.7643059275639074,-0.0015339807878854137,1.2494273517326695,-0.01112136071216925
111,1700149328,620063833,0.6515054902337766,-0.8359979314768206,0.04498355640647178,0.37238855677352933,0.9265753630048416,-0.02429592790981481,0.046846209489939,96.10389709472656,0.0,0.0030679615757708274,-0.5549175500175484,-0.0023009711818281204,0.7643059275639074,-0.0015339807878854137,1.2494273517326695,-0.01112136071216925
121,1700149328,630061623,0.6509532109128569,-0.8355958109835853,0.04381817020992118,0.3722679706250202,0.9266759349680842,-0.024245841578133677,0.04583021671260335,96.10389709472656,0.0,0.0030679615757708274,-0.5553010452145197,-0.0019174759848567672,0.763922432366936,-0.0015339807878854137,1.249810846929641,-0.010737865515197896
131,1700149328,640063226,0.6511456294031188,-0.8361087007298218,0.04441741563258464,0.3723412797871822,0.9266144146368247,-0.024445233426367216,0.04636947828505926,96.10389709472656,0.0,0.003451456772742181,-0.5541505596236057,-0.0030679615757708274,0.7631554419729933,-0.0011504855909140602,1.2501943421266122,-0.01112136071216925
141,1700149328,650064515,0.6509303662061358,-0.8363937548800351,0.04469899119118115,0.37248564679702717,0.9265477878584039,-0.024116682196359308,0.04671215457178721,96.10389709472656,0.0,0.0019174759848567672,-0.5549175500175484,-0.0015339807878854137,0.763922432366936,-0.0015339807878854137,1.249810846929641,-0.011504855909140603
151,1700149328,660073580,0.6509219372466994,-0.8364042786293583,0.0447020394509568,0.3723341846146567,0.926604297553864,-0.02489062748154595,0.046391673666985524,96.10389709472656,0.0,0.0019174759848567672,-0.5549175500175484,-0.0015339807878854137,0.763922432366936,-0.0015339807878854137,1.249810846929641,-0.011504855909140603
161,1700149328,670062438,0.6514420639023204,-0.8357756149316703,0.044415982251835795,0.37190469834707174,0.9267804668004004,-0.02425520167653427,0.0466534767861551,96.10389709472656,0.0,0.0019174759848567672,-0.5549175500175484,-0.0015339807878854137,0.763922432366936,-0.0015339807878854137,1.249810846929641,-0.011504855909140603
171,1700149328,680061584,0.6512308857826141,-0.8355690890259285,0.04438502140978995,0.37226916167985213,0.9266557005719851,-0.024090739258500964,0.04630896394438777,96.10389709472656,0.0,0.0030679615757708274,-0.5549175500175484,-0.0015339807878854137,0.7646894227608787,-0.0019174759848567672,1.249043856535698,-0.011504855909140603
181,1700149328,690061636,0.6511475124489433,-0.8359413678228784,0.04495511899295773,0.3720334277972991,0.926738007290751,-0.02446822323471388,0.046358391860549665,96.10389709472656,0.0,0.003451456772742181,-0.5553010452145197,-0.002684466378799474,0.763922432366936,-0.0015339807878854137,1.2505778373235836,-0.011504855909140603
191,1700149328,700062350,0.6515225456134828,-0.8354154219879556,0.04411695789063319,0.3720910833544401,0.9267272893070303,-0.024080420656051316,0.046312960203278956,96.10389709472656,0.0,0.003451456772742181,-0.5541505596236057,-0.0015339807878854137,0.763922432366936,-0.0019174759848567672,1.249810846929641,-0.010737865515197896
201,1700149328,710062230,0.6511064630309136,-0.8368964535412187,0.044888218060300716,0.37228378881497165,0.9265936670578497,-0.024823526154976596,0.047039869292864106,96.10389709472656,0.0,0.003451456772742181,-0.5541505596236057,-0.0015339807878854137,0.763922432366936,-0.0019174759848567672,1.249810846929641,-0.010737865515197896
211,1700149328,720062050,0.6510087935746289,-0.8365256063951315,0.044716545040855926,0.3722469072829463,0.9266304269769199,-0.024651166029284872,0.04669702166358571,96.10389709472656,0.0,0.003451456772742181,-0.5541505596236057,-0.0015339807878854137,0.763922432366936,-0.0019174759848567672,1.249810846929641,-0.010737865515197896
221,1700149328,730063857,0.6511471184111487,-0.8360579202326155,0.04427717064381689,0.37230109918578974,0.9266303145305084,-0.024490992240519906,0.04635022154444258,96.10389709472656,0.0,0.002684466378799474,-0.5549175500175484,-0.0023009711818281204,0.763922432366936,-0.0019174759848567672,1.2494273517326695,-0.011504855909140603
231,1700149328,740062761,0.6508145131489824,-0.835733031822524,0.044233838223627975,0.3719546920362416,0.9267909110177682,-0.024361504799586476,0.04598729619122918,96.10389709472656,0.0,0.0030679615757708274,-0.5549175500175484,-0.0019174759848567672,0.7650729179578502,-0.0023009711818281204,1.249810846929641,-0.011504855909140603
241,1700149328,750071077,0.6518018061623838,-0.8364001570694163,0.04489774937717941,0.37211090516700085,0.9266539469067494,-0.024565285952829505,0.047354869485560815,96.10389709472656,0.0,0.002684466378799474,-0.5549175500175484,-0.0011504855909140602,0.7635389371699647,-0.0023009711818281204,1.2486603613387268,-0.01112136071216925
251,1700149328,760068291,0.6511690469036752,-0.8354715222477088,0.044509852883971496,0.37200139654271985,0.9267721689503351,-0.024348427676035657,0.04599415070487251,96.10389709472656,0.0,0.002684466378799474,-0.5549175500175484,-0.0011504855909140602,0.7635389371699647,-0.0023009711818281204,1.2486603613387268,-0.01112136071216925
