Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1,1700148611,260624672,0.8325570707362241,-0.6589050908675984,-0.13943564230203712,-0.01327415230646789,0.988806065783564,-0.04986058504032894,0.14000101145924324,56.33116912841797,29.462366104125977,0.2826359601678875,-0.32251946065290826,-0.021859226227367145,0.8686166211401155,0.1119805975156352,0.7274903886546574,-0.5982525072753113
11,1700148611,260624672,0.8325570707362241,-0.6589050908675984,-0.13943564230203712,-0.01327415230646789,0.988806065783564,-0.04986058504032894,0.14000101145924324,56.33116912841797,29.462366104125977,0.2826359601678875,-0.32251946065290826,-0.021859226227367145,0.8686166211401155,0.1119805975156352,0.7274903886546574,-0.5982525072753113
21,1700148611,280610227,0.8320007282140303,-0.6584539422207057,-0.1398211382256283,-0.012708336957988543,0.9889063694943284,-0.04894098703618834,0.13966914596013205,56.33116912841797,29.462366104125977,0.2822524649709161,-0.32175247025896553,-0.020708740636453084,0.8690001163370868,0.1119805975156352,0.7259564078667721,-0.59786901207834
31,1700148611,290611925,0.8321579921165461,-0.6587771749202627,-0.13973348009621409,-0.012159107608474213,0.9888581191745484,-0.049137515317688604,0.13999028835295757,56.33116912841797,30.21505355834961,0.2822524649709161,-0.32251946065290826,-0.02147573103039579,0.8682331259431442,0.11274758790957791,0.7259564078667721,-0.596718526487426
41,1700148611,300611822,0.8317687231171949,-0.658739602650084,-0.139753987293216,-0.012633951735934386,0.9889435642610901,-0.049088738084003956,0.1393603450176033,56.33116912841797,30.21505355834961,0.2822524649709161,-0.32251946065290826,-0.02147573103039579,0.8678496307461728,0.1119805975156352,0.7274903886546574,-0.5971020216843973
51,1700148611,300611822,0.8317687231171949,-0.658739602650084,-0.139753987293216,-0.012633951735934386,0.9889435642610901,-0.049088738084003956,0.1393603450176033,56.33116912841797,30.21505355834961,0.2822524649709161,-0.32251946065290826,-0.02147573103039579,0.8678496307461728,0.1119805975156352,0.7274903886546574,-0.5971020216843973
61,1700148611,310611196,0.8315635393043571,-0.6579154822240247,-0.1402596048768766,-0.013037888377822776,0.9890169730213315,-0.048631493119624995,0.13896193154719166,56.33116912841797,30.21505355834961,0.2822524649709161,-0.32251946065290826,-0.02147573103039579,0.8678496307461728,0.1119805975156352,0.7274903886546574,-0.5971020216843973
71,1700148611,330612317,0.8315252567862749,-0.6591991550108351,-0.14009522546583614,-0.012374612674223776,0.9889201202402271,-0.049233751589593,0.13949875429419467,56.33116912841797,30.21505355834961,0.2814854745769734,-0.32213596545593687,-0.021092235833424438,0.8682331259431442,0.11159710231866385,0.7263399030637434,-0.5971020216843973
81,1700148611,340610302,0.8312817754386028,-0.6590318717324043,-0.14003787733139067,-0.012610517309760174,0.9889765580323207,-0.049241300502575885,0.1390742134277204,56.33116912841797,30.21505355834961,0.2822524649709161,-0.32251946065290826,-0.0222427214243385,0.8686166211401155,0.11236409271260656,0.7271068934576861,-0.5974855168813686
91,1700148611,350611074,0.8321295979724815,-0.6587795865165823,-0.1399321157512379,-0.012602266087563015,0.9888751699097593,-0.04896504068968391,0.13989105052025547,56.33116912841797,30.21505355834961,0.28186896977394477,-0.32175247025896553,-0.021092235833424438,0.8670826403522301,0.11274758790957791,0.7267233982607147,-0.59786901207834
