Time,ROS secs,ROS nsecs,________p_x________,________p_y________,________p_z________,________q_x________,________q_y________,________q_z________,________q_w________,gripper_position,gripper_force,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
1,1715351415,759799281,0.6484501622665999,-0.8368097465992103,0.044329355738815635,0.37476056472226504,0.9256409708983028,-0.025588805306131703,0.04570038475222638,96.10389709472656,0.0,0.002684466378799474,-0.559902987578176,-0.004985437560627594,0.774660297882134,-0.0023009711818281204,1.2448254093690132,-0.007286408742455715
101,1715351415,849798502,0.6481983794864302,-0.8358622023006846,0.04273611729111973,0.37456179700717285,0.9257854634022026,-0.02511603025327858,0.04465334254278303,96.10389709472656,0.0,0.003451456772742181,-0.5579855115933192,-0.005368932757598948,0.7750437930791053,-0.0019174759848567672,1.2448254093690132,-0.007286408742455715
201,1715351415,959799045,0.6483950512412373,-0.8348128144663861,0.04198647769486158,0.3739607416321969,0.9260714235276362,-0.024656748253494825,0.04401280505669716,96.10389709472656,0.0,0.004218447166684887,-0.5572185211993765,-0.004985437560627594,0.7754272882760767,-0.0019174759848567672,1.2452089045659847,-0.007669903939427069
301,1715351416,59797721,0.6494098696247088,-0.834379540115238,0.04325075832356612,0.37337787557892677,0.926276496939374,-0.0247136013404128,0.04460998940458169,96.10389709472656,0.0,0.004985437560627594,-0.558752501987262,-0.004218447166684887,0.7750437930791053,-0.0023009711818281204,1.2459758949599273,-0.007669903939427069
401,1715351416,159849721,0.6486150881862036,-0.8353252379407918,0.04340774754924551,0.3734540162547093,0.926232729847567,-0.02517511326262019,0.04462332993587022,96.10389709472656,0.0,0.0038349519697135344,-0.5591359971842333,-0.004218447166684887,0.7754272882760767,-0.0030679615757708274,1.2455923997629559,-0.008436894333369775
501,1715351416,259800766,0.6491911431159619,-0.8363443488078771,0.04420937563629285,0.37390399172586514,0.925974407307569,-0.02595528379572896,0.04575505683466927,96.10389709472656,0.0,0.004218447166684887,-0.5595194923812047,-0.005368932757598948,0.7742768026851626,-0.002684466378799474,1.244441914172042,-0.007669903939427069
601,1715351416,349800124,0.6494002295731258,-0.8356156369900881,0.04347848436274948,0.37397182484510283,0.9259827435089996,-0.025246731806271717,0.045427254800092694,96.10389709472656,0.0,0.004218447166684887,-0.5583690067902906,-0.004601942363656241,0.7738933074881912,-0.0023009711818281204,1.2448254093690132,-0.007286408742455715
701,1715351416,449797643,0.6486916857319406,-0.8355315901336704,0.04329290785374418,0.373662570054241,0.9261357237104381,-0.02554713473028005,0.044679401460580914,96.10389709472656,0.0,0.004218447166684887,-0.558752501987262,-0.004601942363656241,0.7750437930791053,-0.003451456772742181,1.2452089045659847,-0.007669903939427069
801,1715351416,559799943,0.6486305915846005,-0.8357787654681689,0.04357682255614337,0.3746118321114183,0.9257473674954705,-0.02478993754670074,0.045202276643590195,96.10389709472656,0.0,0.0030679615757708274,-0.5591359971842333,-0.004601942363656241,0.7750437930791053,-0.0015339807878854137,1.2452089045659847,-0.007286408742455715
901,1715351416,659800173,0.6496813211431475,-0.835446937527121,0.04389689692127935,0.37396896439959465,0.925973280196675,-0.025299875374096146,0.04561375158611722,96.10389709472656,0.0,0.004601942363656241,-0.5591359971842333,-0.004601942363656241,0.7742768026851626,-0.0023009711818281204,1.2448254093690132,-0.006902913545484362
1001,1715351416,759798488,0.6496551632921499,-0.8354230348394353,0.04375774787384512,0.37361343705111094,0.9261167870600145,-0.025317254907951794,0.04560408955803425,96.10389709472656,0.0,0.004601942363656241,-0.5591359971842333,-0.004601942363656241,0.774660297882134,-0.0023009711818281204,1.244441914172042,-0.007669903939427069
1101,1715351416,859801197,0.6497188828597866,-0.8360473389410641,0.04463119750294267,0.37381604053449063,0.9260003602712187,-0.02585322067540517,0.04600556050520611,96.10389709472656,0.0,0.004601942363656241,-0.559902987578176,-0.004985437560627594,0.7738933074881912,-0.002684466378799474,1.2448254093690132,-0.007286408742455715
1201,1715351416,959805350,0.6492620238567008,-0.8373078546687195,0.045250357257364204,0.37400916930239153,0.9258750963643945,-0.026624900325787994,0.04651410423302122,96.10389709472656,0.0,0.004218447166684887,-0.5606699779721187,-0.006519418348513008,0.7738933074881912,-0.0023009711818281204,1.2440584189750705,-0.008053399136398421
1301,1715351417,59797473,0.6506476996148864,-0.8370819213594336,0.046688465476858954,0.3739644974090323,0.9258434421333323,-0.026219468818429875,0.04771807614722742,96.10389709472656,0.0,0.0038349519697135344,-0.5618204635630328,-0.004218447166684887,0.7723593267003058,-0.002684466378799474,1.2448254093690132,-0.007286408742455715
1401,1715351417,149799006,0.6502506396416443,-0.8380690707148885,0.04729049124365298,0.3740734575781124,0.9257620598886264,-0.026939824387153113,0.04804063559439098,96.10389709472656,0.0,0.003451456772742181,-0.5625874539569755,-0.004985437560627594,0.7723593267003058,-0.0030679615757708274,1.244441914172042,-0.007669903939427069
1501,1715351417,249803040,0.6491084418126786,-0.8388702484021543,0.04687439899356513,0.373960808803932,0.9258093118264553,-0.02802384055195806,0.04738244374082845,96.10389709472656,0.0,0.003451456772742181,-0.5625874539569755,-0.006135923151541655,0.7735098122912198,-0.004601942363656241,1.2436749237780993,-0.008053399136398421
1601,1715351417,359797869,0.6476569313930677,-0.8398589585503132,0.0444358771871774,0.3741811759034669,0.9257006027876088,-0.030734894602489904,0.04606742723368122,96.10389709472656,0.0,0.006135923151541655,-0.5606699779721187,-0.010354370318226542,0.7765777738669907,-0.007286408742455715,1.239072981414443,-0.006135923151541655
1701,1715351417,459798532,0.6469405578218431,-0.8374901803982768,0.035710738020856725,0.37434769845110094,0.925642159905449,-0.03148914957595698,0.04537428708996144,96.10389709472656,0.0,0.009970875121255189,-0.558752501987262,-0.013038836697026017,0.7969030193064724,-0.007286408742455715,1.217597250384047,-0.0030679615757708274
1801,1715351417,549800739,0.644846241628523,-0.8372187061280686,0.021240117945638126,0.3766693791627963,0.924332236213679,-0.038013860545205225,0.04780211610151678,96.10389709472656,0.0,0.01687378866673955,-0.5618204635630328,-0.01917475984856767,0.8448399189278917,-0.013805827090968724,1.1635244276110863,0.008820389530341128
1901,1715351417,659798944,0.635064848824756,-0.8455987069985189,0.0029629151739336,0.37111226367906147,0.9248824694398113,-0.06391761536663018,0.0527507717077492,96.10389709472656,0.0,0.030679615757708275,-0.5790777474267437,-0.0337475773334791,0.9384127469889019,-0.05177185159113271,1.0592137340348782,0.0222427214243385
2001,1715351417,759797952,0.6283092123889227,-0.8447786056705335,-0.004340484088876301,0.35874232915127047,0.927426534576469,-0.08507529025859753,0.06281846246143478,96.10389709472656,0.0,0.048703890015361885,-0.6254806662602774,-0.045252433242619704,1.0630486860045918,-0.0839854481367264,0.947233136519243,0.029529130166794215
